	healthy
MTRNR2L5	0.0029219168270630444
ZWINT	1.4836575233959752
IPMK	1.6087634649461526
CISD1	1.8544941747755936
UBE2D1	2.0295280278161583
TFAM	1.952520779549155
BICC1	2.041780178488983
PHYHIPL	0.46088690120874204
FAM13C	1.704383545206483
SLC16A9	1.2165212673955381
CCDC6	2.2060507243970435
ANK3	1.2473534311331735
CDK1	1.4293919049640595
RHOBTB1	1.9741485157205796
TMEM26	1.5290053655690437
ARID5B	2.3803996493881803
RTKN2	0.4605088363317652
ZNF365	0.3586775538791499
ADO	1.93127622048646
EGR2	1.8738039385462701
NRBF2	2.2307375535863674
JMJD1C	2.1510474273033817
REEP3	2.202832259559554
CTNNA3	0.3770219045750868
LRRTM3	0.0713628528313246
DNAJC12	1.7360980490564197
SIRT1	2.0745833886299208
HERC4	1.8403055450646872
MYPN	0.19471908911952898
ATOH7	0.3704311945357042
PBLD	1.680963508168639
HNRNPH3	2.4945810516566747
RUFY2	1.8503241587668162
DNA2	1.2580080202277373
SLC25A16	1.8259142198912637
TET1	0.9357423217740404
CCAR1	2.2976943173773345
STOX1	1.7023235867767448
DDX50	2.316258753055924
DDX21	2.436040207150589
SRGN	2.75433936425439
VPS26A	2.3453778614644425
SUPV3L1	2.143475501296222
HKDC1	0.1640384429519742
HK1	2.3715500945704266
TACR2	0.8783151797029909
TSPAN15	2.5257937321867936
NEUROG3	0.11126986300231487
COL13A1	0.9375033221686291
H2AFY2	1.856879746338717
AIFM2	2.266333686583836
TYSND1	2.043097419721008
SAR1A	2.340018197563789
PPA1	2.7236690414042273
NPFFR1	0.17282966577337683
LRRC20	1.4538279494647555
EIF4EBP2	2.5290503244672657
NODAL	1.0794162111221204
PALD1	1.9077001072511917
PRF1	1.6301212164252077
ADAMTS14	0.7463050353228178
TBATA	0.23829726675959056
SGPL1	2.0573119381074454
PCBD1	2.4361889037307862
UNC5B	1.5757813888073429
SLC29A3	1.789134372766097
CDH23	1.6110304441585817
C10orf105	0.0883916934334994
PSAP	3.0115029406841836
CHST3	2.1647284495473396
SPOCK2	1.655694627114813
ASCC1	2.026043591638275
ANAPC16	2.4286872950504823
DDIT4	2.9141147920425516
DNAJB12	2.2042303003844244
MICU1	2.2061013389440776
MCU	1.9367302530354384
OIT3	0.10658312549852277
PLA2G12B	0.09002791617117575
P4HA1	2.257307365625482
NUDT13	1.5295697222701703
ECD	2.1140955689774894
FAM149B1	1.8908846520333076
DNAJC9	2.1874186646823
MRPS16	2.424835440954635
ANXA7	2.5815849031204934
MSS51	1.5625251026936415
PPP3CB	2.242499006589965
USP54	1.9905366666739177
MYOZ1	1.6134551549941263
SYNPO2L	1.613592214769154
AGAP5	1.6324738413556872
SEC24C	2.432855616630159
FUT11	1.8605260821357619
CHCHD1	2.2082732814479895
ZSWIM8	2.325812399188244
NDST2	0.7872818242254354
CAMK2G	2.0833351434246685
PLAU	2.219278323855428
C10orf55	0.013977012041354715
VCL	2.5512284385770427
AP3M1	2.167451862581494
ADK	2.010515458769978
KAT6B	1.8336803419566758
DUPD1	0.12745146513135894
DUSP13	0.25133239231462345
SAMD8	2.1060333452338704
VDAC2	2.4819105532344805
COMTD1	2.015441680204051
ZNF503	2.1380074729913154
KCNMA1	1.5297147396000546
DLG5	2.3616930526518365
POLR3A	1.787711749125745
RPS24	2.9182874266271837
ZMIZ1	2.3112157180272113
PPIF	2.4062657968272045
ZCCHC24	2.4455920654043344
EIF5AL1	1.919095769881509
SFTPA2	0.7700716204841102
SFTPA1	0.566239326002132
NUTM2B	0.3233458182089931
NUTM2E	0.21749616178817405
SFTPD	1.0030733905055023
TMEM254	2.0721330538794374
PLAC9	2.5252240000473307
ANXA11	2.4791373965297416
MAT1A	0.4967835662311174
DYDC1	0.0829127739563243
DYDC2	0.29096729811110256
FAM213A	2.779164555055262
TSPAN14	2.2127594109900226
SH2D4B	0.20854738840651366
NRG3	0.32732696358931784
GHITM	2.66491236106958
C10orf99	0.24405946133752737
CDHR1	0.4657894369170101
LRIT2	0.019568374690886774
LRIT1	0.03833962430852064
RGR	0.34736326665696643
CCSER2	2.009595656226906
GRID1	1.5524539424013415
OPN4	1.0652826103170494
LDB3	1.7528457384619478
BMPR1A	1.8323935605689678
MMRN2	2.4911855571104544
SNCG	2.594652127473959
ADIRF	2.993905351072244
FAM25A	0.7179673813251833
GLUD1	2.5717594895289304
FAM35A	2.1590362613606056
NUTM2A	0.5407685505312244
NUTM2D	0.7539857480528774
MINPP1	1.9026503003092514
PAPSS2	2.2992907717749502
ATAD1	2.14759747412216
PTEN	2.36541485780259
RNLS	1.4738231351418414
LIPJ	0.3944309443703012
LIPF	1.5239292420928103
LIPK	0.17545360431199225
LIPN	0.1817599951202787
LIPM	0.052856401479302165
ANKRD22	0.5662917908662692
STAMBPL1	1.3999743458552092
ACTA2	3.0053600155909534
FAS	2.153696061825662
CH25H	2.0390043984397788
LIPA	2.3663073189901147
IFIT2	1.8316186669692474
IFIT3	2.1550564409815527
IFIT1B	0.08062560948777345
IFIT1	2.0379280249046574
IFIT5	1.988196102847035
SLC16A12	1.4871521062161057
PANK1	1.2128841915812867
KIF20B	1.1939381148376038
HTR7	0.6361019081285724
RPP30	1.82909229239597
ANKRD1	1.3188644250642252
PCGF5	2.054468194712273
HECTD2	1.636338944122662
PPP1R3C	2.1161919501882442
TNKS2	2.2611520829336826
FGFBP3	1.2642730248619156
BTAF1	2.3192395764002884
CPEB3	1.4871579888370006
MARCH5	2.1934361506055478
IDE	1.86049292345038
KIF11	0.9353318423094205
HHEX	1.7511262344666352
EXOC6	1.6879311411497224
CYP26C1	0.11505527860462134
CYP26A1	0.710486393628357
MYOF	2.4690995945411474
CEP55	0.6663196575104153
FFAR4	1.2324289117420015
RBP4	2.877678241332066
PDE6C	0.6115903885342449
FRA10AC1	1.891261356179065
LGI1	0.4251748517254208
SLC35G1	1.0657510915100208
PLCE1	1.4908574094194633
NOC3L	1.895655328467245
TBC1D12	1.7924925666482279
HELLS	1.0166236232294654
CYP2C18	0.11456770829504441
CYP2C19	0.05194315737124988
CYP2C9	0.296724405142253
CYP2C8	0.9718262987335399
PDLIM1	2.7873761752738004
SORBS1	2.5153336245040694
ALDH18A1	2.1410253047822767
TCTN3	2.2818505100241695
ENTPD1	1.8560609602441878
CC2D2B	0.5411068362609504
CCNJ	1.5532250627935373
ZNF518A	1.8663691279894774
BLNK	1.5446819027634995
DNTT	0.006203218302610667
OPALIN	0.04922016487079437
TLL2	0.23424916295894788
TM9SF3	2.436905404860676
PIK3AP1	1.4155774388308915
LCOR	1.620555727465005
SLIT1	0.016478149903160808
ARHGAP19-SLIT1	0.04691191018492427
ARHGAP19	1.9701963471478632
FRAT1	1.59516978479709
FRAT2	1.8598021137795717
RRP12	1.8878494562825243
PGAM1	2.4315547891753924
EXOSC1	2.204307859444027
ZDHHC16	2.0633307042506215
MMS19	2.368968231031794
UBTD1	2.1911851531824014
ANKRD2	0.8805110061606851
C10orf62	0.4463519672447074
HOGA1	1.4104850164978489
MORN4	1.7049215670937423
PI4K2A	1.1884107113140137
AVPI1	2.2818770179908623
MARVELD1	2.397702503347296
ZFYVE27	2.1892021249816938
SFRP5	1.5211116449499156
GOLGA7B	1.4341499579939436
CRTAC1	1.4060388287899703
R3HCC1L	2.0447384064861716
LOXL4	2.0972595239359384
PYROXD2	1.9956533187799834
HPS1	2.284575944316763
HPSE2	1.5302474517480038
CNNM1	0.73315351118215
GOT1	2.1135622989383083
NKX2-3	0.04221729160626653
SLC25A28	2.481923035290057
ENTPD7	1.2834340989302426
COX15	2.087717319213436
CUTC	2.3418095506978776
ABCC2	1.0726546284763327
DNMBP	1.9455580584199097
CPN1	0.026535070506978783
ERLIN1	2.2663732960077296
CHUK	1.7087515721783693
CWF19L1	1.9693502499095286
BLOC1S2	2.1769698734655716
PKD2L1	0.21113093974928604
SCD	2.9333471005031235
WNT8B	0.2500764060135848
SEC31B	2.159109467850285
NDUFB8	2.5768939967042113
HIF1AN	1.8476756456860017
PAX2	0.06506765021787639
SEMA4G	1.3028740830415932
MRPL43	2.498553816578944
LZTS2	2.2507499696992936
PDZD7	0.8482571778247855
SFXN3	2.313883451882961
KAZALD1	1.5198253166919486
TLX1	0.03348908318305087
LBX1	0.021678144132546148
BTRC	1.8407078315234109
DPCD	2.0391704749020367
POLL	2.163088061999478
FBXW4	2.3054521222092927
FGF8	0.4306026487807612
NPM3	2.182844487349079
MGEA5	2.5455394622402765
KCNIP2	2.4728998624839966
C10orf76	2.0951398995709396
HPS6	1.927389668409718
LDB1	2.4872342253126596
PPRC1	2.1661417766198503
NOLC1	2.3731867207761024
ELOVL3	1.4422606474728095
PITX3	0.5120597153271795
GBF1	2.321346418828
NFKB2	2.267549978106298
PSD	1.1281335063120848
FBXL15	2.298082291670949
CUEDC2	2.471323841844052
C10orf95	1.1479425882916978
ACTR1A	2.4626841448392756
SUFU	1.8292034171602731
TRIM8	2.5886738010916632
ARL3	2.0375700682759605
SFXN2	1.4509005702822853
WBP1L	2.3797249037989108
CYP17A1	1.168177599314255
AS3MT	0.35252110308981394
CNNM2	1.441183939374257
NT5C2	2.173104925107527
INA	0.10434191384362945
PCGF6	1.9532102471541255
TAF5	1.372060894191376
PDCD11	2.0511799561654787
CALHM2	2.340784228314353
CALHM1	0.11025394309049924
CALHM3	0.14225175621019234
SH3PXD2A	2.197497529611128
SLK	2.2587741431005033
COL17A1	2.269339654879068
SFR1	1.5696686538815854
GSTO1	2.500146424293006
GSTO2	1.4793123476999317
ITPRIP	2.344611388735347
SORCS3	0.10917400020677508
SORCS1	1.2719653879995776
XPNPEP1	2.259352546124894
ADD3	2.4184355769595878
MXI1	2.3141363796458174
SMNDC1	2.0728060409286284
DUSP5	2.370137646835399
SMC3	2.269308168128102
RBM20	1.1177614913775473
PDCD4	2.547629621941126
BBIP1	1.8815147998302149
SHOC2	2.212050421638193
ADRA2A	2.4430336072973327
GPAM	2.5691605323137434
TECTB	0.05356305833663481
ACSL5	2.2039275611364935
ZDHHC6	2.3248958341641113
VTI1A	1.6563592548191464
TCF7L2	2.3107099282604358
HABP2	0.16548032420916853
NRAP	0.8777449354651058
CASP7	2.1822442947974197
PLEKHS1	2.0505884147202855
DCLRE1A	1.4124611657368138
NHLRC2	1.7322799063570131
ADRB1	1.5168409793981308
TDRD1	0.41628621783623465
VWA2	1.2685695914057822
AFAP1L2	2.0224613448642774
ABLIM1	2.528869758303625
FAM160B1	2.1562197880614398
TRUB1	1.8380129935389726
ATRNL1	0.729619583663862
GFRA1	2.1983056439043573
CCDC172	0.017821526887821015
PNLIPRP3	0.8980268490569667
PNLIP	1.892820740983996
PNLIPRP1	0.7563791565013872
C10orf82	0.9063933240370068
HSPA12A	2.0410559023940382
ENO4	0.7534795573346135
VAX1	0.007825081682889829
KCNK18	0.00645342875773041
SLC18A2	1.693576726849768
PDZD8	1.8842826575314642
EMX2	1.4579068895410974
RAB11FIP2	1.939711031633774
FAM204A	1.9859196607083154
PRLHR	0.01969811931126138
CACUL1	2.135541300798895
NANOS1	1.8209311769038568
EIF3A	2.5449183597293086
FAM45A	1.6529000384151242
SFXN4	2.1401061545742643
PRDX3	2.5022914577732682
GRK5	2.327398906737956
RGS10	2.176303261377213
TIAL1	2.3863668292613114
BAG3	2.461015608741457
INPP5F	1.8492050159183664
MCMBP	2.2194932959614038
SEC23IP	2.113189956864677
WDR11	2.1007675780440342
FGFR2	1.9032640939677719
ATE1	1.9631353140087355
NSMCE4A	2.320640708303956
TACC2	1.861365409304314
BTBD16	0.36880196980863067
PLEKHA1	2.081787440280106
ARMS2	0.346135648964739
HTRA1	2.7879636109461967
DMBT1	0.2902980790231077
C10orf120	0.07414290907474
CUZD1	1.1024723839264774
FAM24A	0.034288989821427224
C10orf88	1.7827909312544923
PSTK	1.271031279965183
IKZF5	1.883266080355649
ACADSB	2.1289815851028995
HMX3	0.06489663977093191
HMX2	0.004397878071973477
BUB3	2.396196155963722
GPR26	0.17137102146963776
CPXM2	2.235591010549302
CHST15	2.1219669477187777
OAT	2.497986447573834
NKX1-2	0.16100816165008405
LHPP	1.9853833928960023
FAM53B	2.0104908855279304
ZRANB1	2.1823562274573955
CTBP2	2.0014242965177305
TEX36	0.042553681314711225
MMP21	0.486781442442992
UROS	2.0319611728131766
BCCIP	2.134314013370682
DHX32	2.0475856207542344
FANK1	1.2994198464204934
ADAM12	1.7775412257524703
C10orf90	0.9510216394099856
DOCK1	2.264787209258461
FAM196A	0.7103450699198612
NPS	0.011952322001119764
FOXI2	0.5422525214084701
CLRN3	0.5060297679454622
PTPRE	1.9071609072428228
MKI67	0.6567292054128935
MGMT	2.1379063829428424
EBF3	2.116693017131646
GLRX3	2.282533786775911
TCERG1L	0.25341209565647477
PPP2R2D	2.071581447589369
BNIP3	2.3824439008809213
JAKMIP3	1.0269640938562627
DPYSL4	1.3416817185032384
STK32C	1.6673286611983178
LRRC27	1.248752054200864
PWWP2B	2.1027015814143515
INPP5A	2.0601949409825417
NKX6-2	0.19774900618335503
KNDC1	0.5597258215611205
UTF1	0.06109721600130258
VENTX	1.5065163450896093
ADAM8	1.6346666481455194
TUBGCP2	2.3131933165641114
ZNF511	2.2816859231683275
CALY	0.43663665887671427
PRAP1	0.751027892641858
FUOM	1.9824290104015825
ECHS1	2.7293941751668025
PAOX	1.7501024177829267
MTG1	1.8474084325326638
SPRN	0.04766654779017564
CYP2E1	1.5296457844744986
SYCE1	1.3623509967560146
FRG2B	0.030008945828306648
BET1L	2.3997563345821695
SCGB1C1	0.20587316479609644
ODF3	0.07355633721252487
RIC8A	2.3511072955806527
SIRT3	2.0391995749183933
PSMD13	2.5993147790018747
NLRP6	0.7167244951817602
IFITM5	0.5801811181516102
IFITM2	2.973211774612809
IFITM1	2.853607101155117
IFITM3	3.1038683416158097
B4GALNT4	1.80551780220426
PKP3	2.0121322306254035
SIGIRR	2.2624382349397405
ANO9	1.9322179284675884
PTDSS2	2.108396198754309
RNH1	2.523525182946926
HRAS	2.308880518800661
LRRC56	1.4571730394703242
RASSF7	2.0823308420821145
PHRF1	2.2253010473737787
IRF7	2.2118329629634297
CDHR5	0.36749285977883633
SCT	0.3033101669748581
DRD4	1.144311831650921
DEAF1	2.1243221809320727
EPS8L2	2.4225402092423067
TMEM80	2.212923934037083
TALDO1	2.708760101370516
CEND1	0.46733451001016096
SLC25A22	2.0142948066114057
RPLP2	3.2428129576779456
PNPLA2	3.0137091099838296
CD151	2.7902148737913324
POLR2L	2.9293041790458756
TSPAN4	2.525030603674627
CHID1	2.0822139279098426
AP2A2	2.318109094151042
MUC6	1.0903158916522897
MUC2	0.22740981546489553
MUC5AC	0.30519843490877796
MUC5B	0.9488666806506877
TOLLIP	1.968352526600966
BRSK2	0.845449445587249
MOB2	2.3466617877151457
DUSP8	1.9388983265839357
KRTAP5-1	0.9016044614776508
KRTAP5-2	0.6585340018328673
KRTAP5-3	0.01551199374108982
KRTAP5-4	0.012644788080505613
KRTAP5-5	0.014840575721199794
KRTAP5-6	0.025731585565241584
IFITM10	1.5355437537886467
CTSD	2.8931263925670083
SYT8	1.9456894363450594
TNNI2	1.9773650409446177
LSP1	2.252847971926784
TNNT3	1.965673854834402
MRPL23	2.2297554036546803
IGF2	1.5187620925316652
INS-IGF2	0.02073622407334339
INS	0.8527770638536061
TH	0.21690247215232716
ASCL2	1.050371007615259
C11orf21	0.9918212788265584
TSPAN32	0.9494692860368371
CD81	2.9175069664846505
TSSC4	2.219835959280543
TRPM5	0.09680830846969186
KCNQ1	1.5707430404689173
CDKN1C	2.602461084587351
SLC22A18AS	1.2621322702271727
SLC22A18	1.9439765795468642
PHLDA2	1.790459937651433
NAP1L4	2.4269631742485855
CARS	2.16307821213257
OSBPL5	2.1635104218256354
MRGPRG	0.011011971460443234
MRGPRE	0.3974519115619295
ZNF195	1.803996549923252
ART5	1.0663590279690611
ART1	0.06503057045816261
CHRNA10	0.8506213340468548
NUP98	2.2546384139110613
PGAP2	2.0182114663128385
RHOG	2.4260502025993285
STIM1	2.3047231132722765
RRM1	2.146220818360482
SSU72P5	0.011932333312807648
SSU72P2	0.006886652722466732
SSU72P4	0.004711064939425009
SSU72P3	0.004188284145048611
SSU72P7	0.004109936079862988
OR52B4	0.030861630878049252
TRIM21	2.094559865831744
OR52K2	0.015613467573389621
OR52K1	0.013174909276412135
OR52M1	0.003207280716717438
C11orf40	0.0019169542765673454
OR52I2	0.013326561134635918
OR52I1	0.03374817107054766
TRIM68	1.873291420881698
OR51D1	0.0027965962321462863
OR51E1	1.3118399865393162
OR51E2	0.824050588215174
MMP26	0.013135549930928827
OR51F1	0.002053914979765342
OR52R1	0.00840262422891303
OR51F2	0.00539716088510051
OR51S1	0.002785251547679707
OR51T1	0.0020943212349795004
OR51A7	0.005769468653929959
OR51G2	0.004500590901601314
OR51G1	0.00369707371372637
OR51A4	0.009543039479182277
OR51A2	0.0027794522765821365
OR51L1	0.008790062604287684
OR52J3	0.0048176564128274745
OR52E2	0.003175410523921151
OR52A5	0.002247416699486234
OR52A1	0.0032149040201084685
OR51V1	0.002827628680580707
HBB	2.880657925235136
HBD	0.629975888009931
HBG1	0.4220865028282213
HBG2	0.598880449182879
HBE1	0.5189801057583477
OR51B4	0.13689898647367138
OR51B2	0.02763327150963139
OR51B6	0.03195901835462901
OR51M1	0.019554714768634605
OR51Q1	0.00995182037040846
OR51I1	0.0855638179436788
OR51I2	0.021563670165087236
OR52D1	0.06458162405693259
UBQLN3	0.2875613854768483
UBQLNL	0.9159228065968408
OR52H1	0.06023408971223198
OR52B6	0.09591359426534085
TRIM6	1.6587405960167516
TRIM34	0.08397190999536557
TRIM5	1.866674608577891
TRIM22	2.411896687045148
OR52N4	1.0616467124607651
OR52N5	0.1216506117824493
OR52N1	0.1184344097748076
OR52N2	0.25007850420844113
OR52E6	0.007421082520906244
OR52E8	0.021424390225859905
OR52E4	0.008540001527913626
OR56A3	0.013956221789060067
OR52L1	0.018689773741542227
OR56A4	0.0032939162492664053
OR56A1	0.005754209576925437
OR56B4	0.15456418212201425
OR52B2	0.018770684615206406
OR52W1	0.050805268292675426
C11orf42	0.37799204075213133
FAM160A2	2.3080611294587485
CNGA4	0.5021043372718199
CCKBR	0.12722342878366172
SMPD1	2.270154325225702
APBB1	2.236020389332371
HPX	1.7516921295453791
TRIM3	2.0942642111308714
ARFIP2	2.379355048213511
DNHD1	1.6753725020122225
RRP8	1.7984465572332937
ILK	2.5712867173833462
TAF10	2.462018156433633
TPP1	2.4640800193744976
DCHS1	2.1214013183361105
MRPL17	2.2024001680935523
OR2AG2	0.03014106188007385
OR2AG1	0.014288879423373133
OR6A2	0.025779984553971833
OR10A5	0.0127492741359248
OR10A2	0.008911739075227873
OR10A4	0.010163000530375986
OR2D2	0.012076475914673104
OR2D3	0.015850036150518294
ZNF215	0.8405062921697399
ZNF214	1.1900807027301272
NLRP14	0.10036799079927824
RBMXL2	0.09898010043687674
SYT9	0.5078383146457492
OLFML1	2.130330758882909
PPFIBP2	1.9394249640476529
CYB5R2	2.0010537188636315
OVCH2	1.369362241929814
OR5P2	0.1095888331749436
OR5P3	0.15392402910234806
OR10A6	0.1086650713352602
OR10A3	0.14642425689962896
NLRP10	0.03342314712114971
EIF3F	2.412523647931554
TUB	1.6209606835562889
RIC3	1.8356840666689802
LMO1	0.22433944129616284
STK33	0.46358117452171654
TRIM66	1.7863712727291188
RPL27A	2.7297631167671015
ST5	2.0306954152264853
AKIP1	1.7879971429048171
C11orf16	0.1458668835800936
ASCL3	0.11875809288135579
TMEM9B	2.2712182524180324
NRIP3	1.3582392077274834
SCUBE2	2.1462375528130258
DENND5A	2.297320717080412
TMEM41B	2.0479364471522716
IPO7	2.303501130059104
ZNF143	1.9337804293376855
WEE1	2.149823511321583
SWAP70	2.405505088765483
SBF2	2.08125275179394
ADM	2.716684752921736
AMPD3	1.4077231365390328
MTRNR2L8	0.8735986482056737
RNF141	2.115457656419623
LYVE1	2.4996839597321454
MRVI1	2.1903435112864176
CTR9	2.150252163422233
EIF4G2	2.7621210160117062
ZBED5	2.049919885113803
GALNT18	2.102151111966141
CSNK2A3	2.040268374177066
USP47	2.191856847884549
DKK3	2.338814047533104
MICAL2	1.4798835285679712
PARVA	2.4537848744347537
TEAD1	2.2497430678415755
RASSF10	1.3626497295171052
ARNTL	2.1448634074367705
BTBD10	2.0539760706219368
PTH	0.18742255564553906
FAR1	2.2123997110447817
SPON1	2.296218721956023
RRAS2	2.0803707620504985
COPB1	2.418546111348459
PSMA1	2.1921135160320486
PDE3B	1.9321858041379611
CYP2R1	1.827146025048674
CALCB	0.0736618444671272
CALCA	0.5728017897191724
INSC	0.5280105271056773
SOX6	0.830670582823413
C11orf58	2.5683599380066915
PLEKHA7	2.0144541041067665
RPS13	3.1039984345564013
PIK3C2A	2.2086253746269957
NUCB2	1.943185915980854
NCR3LG1	0.8893359941648384
KCNJ11	1.541398106753299
ABCC8	1.451349620393793
USH1C	0.28954709763472886
OTOG	0.003987181539572785
MYOD1	0.03807632863924466
KCNC1	0.17014200644824579
SERGEF	1.9424808072186
TPH1	1.0435854619883316
SAAL1	1.8748817521139438
MRGPRX3	0.8780299794158785
MRGPRX4	0.07233101257336379
SAA4	2.0043338913163855
SAA2-SAA4	2.822890038477206
SAA2	2.6615699796481125
SAA1	3.080810689436803
HPS5	1.9507552244617856
GTF2H1	2.075411256755219
LDHA	2.8246681025367937
LDHC	0.5362708872859887
LDHAL6A	0.21591050735389924
TSG101	2.34629985648096
UEVLD	1.9219073104571966
SPTY2D1	1.8363048251313638
TMEM86A	1.1962172962722988
IGSF22	0.8216745500308832
PTPN5	0.9162041131910521
MRGPRX1	0.007119027613352449
MRGPRX2	0.5147507635422439
ZDHHC13	1.8380201636989948
CSRP3	0.9311745907387611
E2F8	0.27365699278468936
NAV2	2.0907982593543437
DBX1	0.019741757503209556
HTATIP2	2.174530391542425
PRMT3	1.9363018452818075
SLC6A5	0.0037548605072016913
NELL1	0.05962543474823056
ANO5	0.7248865475798579
SLC17A6	0.009553304564524181
GAS2	0.9522348937223409
SVIP	1.8147600686752487
CCDC179	0.07828798183206682
LUZP2	0.5486560383376038
ANO3	0.8666037098505303
MUC15	1.4604335329887697
SLC5A12	0.10315409257240561
FIBIN	2.3032880622409957
BBOX1	1.8850382632165326
CCDC34	1.5264280377130508
LGR4	2.051852406990657
LIN7C	1.944881379605444
BDNF	0.5776074843584346
KIF18A	0.5326337536874621
METTL15	1.7125827227056414
KCNA4	0.37574189340421216
FSHB	0.02999268457097331
ARL14EP	1.838196465583385
MPPED2	1.1504675849335657
DCDC1	0.2475918912696932
DNAJC24	1.4549929498501488
IMMP1L	1.6359917218751954
ELP4	1.8635609422885846
PAX6	0.04039846539849417
RCN1	2.395743016019755
WT1	0.08879582425804422
EIF3M	2.4533590330231227
CCDC73	0.028497990626637028
PRRG4	1.4919637641513064
QSER1	1.8365816252328004
DEPDC7	0.856385369012337
TCP11L1	1.5958025194973195
CSTF3	1.9076317793362925
HIPK3	2.453460491504085
KIAA1549L	0.5848084556461453
C11orf91	0.8616109713050039
CD59	2.9202699136619374
FBXO3	1.9507187956866425
LMO2	2.2293856122198314
CAPRIN1	2.391912164489738
NAT10	2.199215709160735
ABTB2	1.5270894661345749
CAT	2.6789026814266172
ELF5	2.1527861557486716
EHF	2.1743200746229667
APIP	1.881105272851505
PDHX	2.162831091348777
CD44	2.4864396314233854
SLC1A2	0.8978549077995733
PAMR1	2.054261240171081
FJX1	1.7197266259280979
TRIM44	2.185997604202675
LDLRAD3	2.139010928182833
COMMD9	2.2704714319379713
PRR5L	1.2626220080963868
TRAF6	1.8242839501931676
RAG1	0.16425883935864008
C11orf74	2.0188593090394136
RAG2	0.01623062827287361
LRRC4C	1.0880322162355516
API5	2.3559405044668855
TTC17	2.2845807699999163
HSD17B12	2.283409954879312
ALKBH3	2.1257419429107807
C11orf96	0.027128210775185298
ACCSL	0.05602342641323008
ACCS	2.2416155351742666
EXT2	2.302990855286733
ALX4	1.5282868482140861
CD82	2.224955743738422
TSPAN18	1.7048401539938993
TP53I11	1.9800871674613827
PRDM11	1.4548396462849316
SYT13	0.20743933970217246
CHST1	1.4814372702286185
SLC35C1	2.2188791553511953
CRY2	2.384192750790305
MAPK8IP1	1.816062820219524
C11orf94	0.298809416725084
PEX16	2.100808857935625
PHF21A	2.0350719695778667
CREB3L1	1.9372179624162156
DGKZ	2.1379716577343424
MDK	2.44559355639635
CHRM4	0.4737541993103011
AMBRA1	1.9601874248580338
HARBI1	1.2654530288727328
ATG13	2.2816433458576415
ARHGAP1	2.579297999515704
ZNF408	1.9177673850875177
F2	0.2489774951353741
CKAP5	2.1345493912800793
LRP4	1.3731695646015034
C11orf49	1.896632286343959
ARFGAP2	2.3792937092449193
PACSIN3	2.167009748925801
DDB2	2.307027879320589
ACP2	2.257382949366794
NR1H3	2.4162806230305924
MADD	2.151432898449582
MYBPC3	0.8523351233450347
SPI1	2.0881355528708867
SLC39A13	2.315362884731374
PSMC3	2.6046385622077626
RAPSN	0.5778500326062964
CELF1	2.2842387285331887
PTPMT1	2.419706641559935
KBTBD4	1.9958362512638954
NDUFS3	2.306161591197848
FAM180B	1.4231563457305454
C1QTNF4	1.4788887978866472
MTCH2	2.279273186001822
AGBL2	0.80047244320226
FNBP4	2.470164576416269
NUP160	2.043364839754815
PTPRJ	1.3913317505642326
OR4B1	0.005487283468690869
OR4X2	0.011011119299371685
OR4X1	0.0027293722490459144
OR4S1	0.006202937194796137
OR4C3	0.0046088307228490215
OR4C5	0.0008409758005729686
OR4A47	0.005183408975129932
TRIM49B	0.0036435568872405337
TRIM64C	0.0009713755276534925
FOLH1	1.337249069686286
OR4C13	0.007430091836011907
OR4C12	0.005115360310239746
OR4A5	0.0
OR4C46	0.004918585171166735
TRIM48	0.002354568345168493
OR4A16	0.0030337314909722603
OR4A15	0.009925093697051553
OR4C15	0.005153848125159434
OR4C16	0.007320941349580347
OR4C11	0.004269770326939162
OR4P4	0.0034056960381003364
OR4S2	0.0008813827028412771
OR4C6	0.004186306469260245
OR5D13	0.0046345978248159125
OR5D14	0.003850311165077776
OR5L1	0.00965740652021019
OR5D18	0.0026945516416537517
OR5L2	0.006911586890881172
OR5D16	0.006875639931976207
TRIM51	0.003825760493157163
OR5W2	0.002836041459209698
OR5I1	0.003328436886324611
OR10AG1	0.0029822239428684144
OR5F1	0.0031559663092221996
OR5AS1	0.0019736774503610905
OR8I2	0.004834940788042873
OR8H2	0.012852880979740574
OR8H3	0.010606547931308712
OR8J3	0.0028508118551846553
OR8K5	0.003237287850133091
OR5J2	0.013414556730398234
OR5T2	0.005437479704845498
OR5T3	0.004713841410227115
OR5T1	0.0029253816104366044
OR8H1	0.006488244399208112
OR8K3	0.0036083985454525127
OR8K1	0.008515151303393132
OR8J1	0.005068652413579563
OR8U1	0.004975838655690061
OR5R1	0.0036653544631076586
OR5M9	0.002069643445096989
OR5M3	0.003279691741583422
OR5M8	0.006211484580199881
OR5M11	0.0008825319690805235
OR5M10	0.0007093215197390847
OR5M1	0.005045992337369998
OR5AP2	0.008724497418418128
OR5AR1	0.0023151521449628763
OR9G1	0.001846767121087009
OR9G4	0.0041855902314059355
OR5AK2	0.035593836051394455
LRRC55	0.2986153939333059
APLNR	2.0800934139337395
TNKS1BP1	2.566114674580436
SSRP1	2.5629734132752473
P2RX3	0.04712935625099248
PRG3	0.07514553072886751
PRG2	1.4011598068119837
SLC43A3	2.3266818624607573
RTN4RL2	1.616116368301815
SLC43A1	2.0794450996426477
TIMM10	2.344344348730599
SMTNL1	0.8871047091142928
UBE2L6	2.422212901562256
SERPING1	2.996564450002452
YPEL4	1.8952114877335768
CLP1	1.7542697525933921
